Faribault	Minnesota	US	America/Chicago	23650
Farmington	Minnesota	US	America/Chicago	22731
Forest Lake	Minnesota	US	America/Chicago	19618
Fridley	Minnesota	US	America/Chicago	27713
Golden Valley	Minnesota	US	America/Chicago	21270
Ham Lake	Minnesota	US	America/Chicago	16062
Hastings	Minnesota	US	America/Chicago	22554
Hibbing	Minnesota	US	America/Chicago	16204
Hopkins	Minnesota	US	America/Chicago	17591
Inver Grove Heights	Minnesota	US	America/Chicago	34857
Lakeville	Minnesota	US	America/Chicago	60633
Lino Lakes	Minnesota	US	America/Chicago	21050
Mankato	Minnesota	US	America/Chicago	41044
Maple Grove	Minnesota	US	America/Chicago	68385
Maplewood	Minnesota	US	America/Chicago	40567
Minneapolis	Minnesota	US	America/Chicago	410939
Minnetonka	Minnesota	US	America/Chicago	51669
Minnetonka Mills	Minnesota	US	America/Chicago	50117
Moorhead	Minnesota	US	America/Chicago	42005
New Brighton	Minnesota	US	America/Chicago	22351
New Hope	Minnesota	US	America/Chicago	21032
Northfield	Minnesota	US	America/Chicago	20380
Oakdale	Minnesota	US	America/Chicago	28080
Otsego	Minnesota	US	America/Chicago	15551
Owatonna	Minnesota	US	America/Chicago	25725
Plymouth	Minnesota	US	America/Chicago	75907
Prior Lake	Minnesota	US	America/Chicago	25282
Ramsey	Minnesota	US	America/Chicago	25828
Red Wing	Minnesota	US	America/Chicago	16445
Richfield	Minnesota	US	America/Chicago	36216
Rochester	Minnesota	US	America/Chicago	112225
Rosemount	Minnesota	US	America/Chicago	23413
Roseville	Minnesota	US	America/Chicago	35580
Saint Cloud	Minnesota	US	America/Chicago	65842
Saint Louis Park	Minnesota	US	America/Chicago	45250
Saint Michael	Minnesota	US	America/Chicago	16399
Saint Paul	Minnesota	US	America/Chicago	285068
Sartell	Minnesota	US	America/Chicago	16788
Savage	Minnesota	US	America/Chicago	30391
Shakopee	Minnesota	US	America/Chicago	39981
Shoreview	Minnesota	US	America/Chicago	26477
South Saint Paul	Minnesota	US	America/Chicago	20160
Stillwater	Minnesota	US	America/Chicago	18924
West Coon Rapids	Minnesota	US	America/Chicago	62528
West Saint Paul	Minnesota	US	America/Chicago	19540
White Bear Lake	Minnesota	US	America/Chicago	25205
Willmar	Minnesota	US	America/Chicago	19638
Winona	Minnesota	US	America/Chicago	27094
Woodbury	Minnesota	US	America/Chicago	67855
Kirksville	Missouri	US	America/Chicago	17520
Fargo	North Dakota	US	America/Chicago	118523
Grand Forks	North Dakota	US	America/Chicago	57011
Jamestown	North Dakota	US	America/Chicago	15422
West Fargo	North Dakota	US	America/Chicago	33597
Bellevue	Nebraska	US	America/Chicago	55510
Columbus	Nebraska	US	America/Chicago	22797
Fremont	Nebraska	US	America/Chicago	26474
Grand Island	Nebraska	US	America/Chicago	51440
Hastings	Nebraska	US	America/Chicago	24924
Kearney	Nebraska	US	America/Chicago	33021
La Vista	Nebraska	US	America/Chicago	16921
Lincoln	Nebraska	US	America/Chicago	277348
Norfolk	Nebraska	US	America/Chicago	24366
Omaha	Nebraska	US	America/Chicago	486051
Papillion	Nebraska	US	America/Chicago	19510
Bedford	New Hampshire	US	America/New_York	21188
Concord	New Hampshire	US	America/New_York	42620
Derry	New Hampshire	US	America/New_York	22015
Derry Village	New Hampshire	US	America/New_York	34539
Dover	New Hampshire	US	America/New_York	30880
East Concord	New Hampshire	US	America/New_York	42605
Keene	New Hampshire	US	America/New_York	23265
Laconia	New Hampshire	US	America/New_York	16227
Manchester	New Hampshire	US	America/New_York	110229
Merrimack	New Hampshire	US	America/New_York	26726
Nashua	New Hampshire	US	America/New_York	87970
Portsmouth	New Hampshire	US	America/New_York	21530
Rochester	New Hampshire	US	America/New_York	30038
Salem	New Hampshire	US	America/New_York	29549
Asbury Park	New Jersey	US	America/New_York	15818
Avenel	New Jersey	US	America/New_York	17011
Basking Ridge	New Jersey	US	America/New_York	21424
Bayonne	New Jersey	US	America/New_York	66311
Belleville	New Jersey	US	America/New_York	36878
Bergenfield	New Jersey	US	America/New_York	27621
Bloomfield	New Jersey	US	America/New_York	49120
Carteret	New Jersey	US	America/New_York	24170
Cliffside Park	New Jersey	US	America/New_York	24857
Clifton	New Jersey	US	America/New_York	86334
Colonia	New Jersey	US	America/New_York	17795
Cranford	New Jersey	US	America/New_York	22627
Denville	New Jersey	US	America/New_York	16669
Dover	New Jersey	US	America/New_York	18346
Dumont	New Jersey	US	America/New_York	18001
East Brunswick	New Jersey	US	America/New_York	48495
East Orange	New Jersey	US	America/New_York	64949
Edison	New Jersey	US	America/New_York	102548
Elizabeth	New Jersey	US	America/New_York	129007
Elmwood Park	New Jersey	US	America/New_York	20279
Englewood	New Jersey	US	America/New_York	28539
Ewing	New Jersey	US	America/New_York	36559
Fair Lawn	New Jersey	US	America/New_York	33597
Fords	New Jersey	US	America/New_York	15187
Fort Lee	New Jersey	US	America/New_York	36672
Garfield	New Jersey	US	America/New_York	31802
Hackensack	New Jersey	US	America/New_York	44834
Harrison	New Jersey	US	America/New_York	15474
Hawthorne	New Jersey	US	America/New_York	19074
Hillsborough	New Jersey	US	America/New_York	38303
Hillside	New Jersey	US	America/New_York	22155
Hoboken	New Jersey	US	America/New_York	53635
Hopatcong Hills	New Jersey	US	America/New_York	16267
Irvington	New Jersey	US	America/New_York	61323
Iselin	New Jersey	US	America/New_York	18695
Jersey City	New Jersey	US	America/New_York	264290
Kearny	New Jersey	US	America/New_York	42137
Lakewood	New Jersey	US	America/New_York	53805
Linden	New Jersey	US	America/New_York	42021
Livingston	New Jersey	US	America/New_York	27853
Lodi	New Jersey	US	America/New_York	24835
Long Branch	New Jersey	US	America/New_York	30941
Lyndhurst	New Jersey	US	America/New_York	19996
Madison	New Jersey	US	America/New_York	16126
Mahwah	New Jersey	US	America/New_York	24062
Maplewood	New Jersey	US	America/New_York	25008
Marlboro	New Jersey	US	America/New_York	40191
Middletown	New Jersey	US	America/New_York	65490
Montclair	New Jersey	US	America/New_York	39701
Morristown	New Jersey	US	America/New_York	18594
New Brunswick	New Jersey	US	America/New_York	57035
New Milford	New Jersey	US	America/New_York	16801
Newark	New Jersey	US	America/New_York	281944
North Arlington	New Jersey	US	America/New_York	15904
North Bergen	New Jersey	US	America/New_York	63484
North Plainfield	New Jersey	US	America/New_York	22140
Nutley	New Jersey	US	America/New_York	27572
Old Bridge	New Jersey	US	America/New_York	23753
Orange	New Jersey	US	America/New_York	34457
Palisades Park	New Jersey	US	America/New_York	20743
Paramus	New Jersey	US	America/New_York	26974
Parsippany	New Jersey	US	America/New_York	51144
Passaic	New Jersey	US	America/New_York	71085
Paterson	New Jersey	US	America/New_York	147754
Perth Amboy	New Jersey	US	America/New_York	52682
Piscataway	New Jersey	US	America/New_York	56044
Plainfield	New Jersey	US	America/New_York	51217
Point Pleasant	New Jersey	US	America/New_York	18523
Princeton	New Jersey	US	America/New_York	29603
Rahway	New Jersey	US	America/New_York	29508
Ramsey	New Jersey	US	America/New_York	15102
Ridgewood	New Jersey	US	America/New_York	25621
Roselle	New Jersey	US	America/New_York	21670
Rutherford	New Jersey	US	America/New_York	18690
Sayreville	New Jersey	US	America/New_York	44920
Sayreville Junction	New Jersey	US	America/New_York	42890
Scotch Plains	New Jersey	US	America/New_York	23584
Secaucus	New Jersey	US	America/New_York	19104
Somerset	New Jersey	US	America/New_York	22083
South Old Bridge	New Jersey	US	America/New_York	23233
South Orange	New Jersey	US	America/New_York	17295
South Plainfield	New Jersey	US	America/New_York	24290
South River	New Jersey	US	America/New_York	16399
Sparta	New Jersey	US	America/New_York	19722
Summit	New Jersey	US	America/New_York	22074
Teaneck	New Jersey	US	America/New_York	40078
Tinton Falls	New Jersey	US	America/New_York	17772
Trenton	New Jersey	US	America/New_York	84225
Union	New Jersey	US	America/New_York	56771
Union City	New Jersey	US	America/New_York	69156
Voorhees	New Jersey	US	America/New_York	29131
Wayne	New Jersey	US	America/New_York	57915
West Milford	New Jersey	US	America/New_York	26968
West New York	New Jersey	US	America/New_York	53366
West Orange	New Jersey	US	America/New_York	48131
Westfield	New Jersey	US	America/New_York	30548
Willingboro	New Jersey	US	America/New_York	31668
Woodbridge	New Jersey	US	America/New_York	19265
Wyckoff	New Jersey	US	America/New_York	17124
Albany	New York	US	America/New_York	98469
Amherst	New York	US	America/New_York	122366
Amsterdam	New York	US	America/New_York	18008
Astoria	New York	US	America/New_York	150165
Auburn	New York	US	America/New_York	26985
Baldwin	New York	US	America/New_York	24033
Batavia	New York	US	America/New_York	15010
Bath Beach	New York	US	America/New_York	33080
Bay Shore	New York	US	America/New_York	26337
Baychester	New York	US	America/New_York	16274
Bayside	New York	US	America/New_York	66455
Bellmore	New York	US	America/New_York	16218
Bensonhurst	New York	US	America/New_York	60000
Bethpage	New York	US	America/New_York	16429
Binghamton	New York	US	America/New_York	46032
Borough Park	New York	US	America/New_York	149248
Brentwood	New York	US	America/New_York	60664
Brighton	New York	US	America/New_York	36609
Brighton Beach	New York	US	America/New_York	31462
The Bronx	New York	US	America/New_York	1385108
Brooklyn	New York	US	America/New_York	2736074
Brooklyn Heights	New York	US	America/New_York	20256
Brownsville	New York	US	America/New_York	74497
Buffalo	New York	US	America/New_York	258071
Bushwick	New York	US	America/New_York	112620
Cambria Heights	New York	US	America/New_York	20287
Canarsie	New York	US	America/New_York	87366
Centereach	New York	US	America/New_York	31578
Central Islip	New York	US	America/New_York	34450
Cheektowaga	New York	US	America/New_York	75178
Chinatown	New York	US	America/New_York	90000
Cicero	New York	US	America/New_York	31632
Clay	New York	US	America/New_York	58206
Clifton Park	New York	US	America/New_York	36705
Cohoes	New York	US	America/New_York	16538
College Point	New York	US	America/New_York	27307
Commack	New York	US	America/New_York	36124
Coney Island	New York	US	America/New_York	60000
Copiague	New York	US	America/New_York	22993
Coram	New York	US	America/New_York	39113
Corona	New York	US	America/New_York	109698
Cortland	New York	US	America/New_York	18907
Cypress Hills	New York	US	America/New_York	54944
Deer Park	New York	US	America/New_York	27745
Depew	New York	US	America/New_York	15146
Dix Hills	New York	US	America/New_York	26892
Dyker Heights	New York	US	America/New_York	34399
East Amherst	New York	US	America/New_York	24914
East Elmhurst	New York	US	America/New_York	23150
East Flatbush	New York	US	America/New_York	178464
East Meadow	New York	US	America/New_York	38132
East Massapequa	New York	US	America/New_York	19069
East New York	New York	US	America/New_York	173198
East Northport	New York	US	America/New_York	20217
East Patchogue	New York	US	America/New_York	22469
East Setauket	New York	US	America/New_York	17006
East Tremont	New York	US	America/New_York	22886
East Village	New York	US	America/New_York	62832
Eastchester	New York	US	America/New_York	19554
Eggertsville	New York	US	America/New_York	15019
Elmhurst	New York	US	America/New_York	113364
Elmira	New York	US	America/New_York	28213
Elmont	New York	US	America/New_York	33198
Emerson Hill	New York	US	America/New_York	15412
Far Rockaway	New York	US	America/New_York	39189
Farmingville	New York	US	America/New_York	15481
Flatbush	New York	US	America/New_York	93361
Flatlands	New York	US	America/New_York	63601
Floral Park	New York	US	America/New_York	15969
Fordham	New York	US	America/New_York	94678
Forest Hills	New York	US	America/New_York	67714
Fort Hamilton	New York	US	America/New_York	28966
Franklin Square	New York	US	America/New_York	29320
Freeport	New York	US	America/New_York	43334
Fresh Meadows	New York	US	America/New_York	28397
Garden City	New York	US	America/New_York	22612
Glen Cove	New York	US	America/New_York	27400
Glendale	New York	US	America/New_York	34389
Gloversville	New York	US	America/New_York	15023
Grand Island	New York	US	America/New_York	20813
Graniteville	New York	US	America/New_York	15272
Gravesend	New York	US	America/New_York	112229
Great Kills	New York	US	America/New_York	22000
Greenburgh	New York	US	America/New_York	86764
Greenpoint	New York	US	America/New_York	34719
Harlem	New York	US	America/New_York	116345
Harrison	New York	US	America/New_York	28348
Hauppauge	New York	US	America/New_York	20882
Hell's Kitchen	New York	US	America/New_York	45884
Hempstead	New York	US	America/New_York	55547
Henrietta	New York	US	America/New_York	42581
Hicksville	New York	US	America/New_York	41547
Hillside	New York	US	America/New_York	24808
Holbrook	New York	US	America/New_York	27195
Hollis	New York	US	America/New_York	20269
Holtsville	New York	US	America/New_York	19714
Howard Beach	New York	US	America/New_York	26148
Huntington	New York	US	America/New_York	18046
Huntington Station	New York	US	America/New_York	33029
Hunts Point	New York	US	America/New_York	27204
Irondequoit	New York	US	America/New_York	51692
Islip	New York	US	America/New_York	18689
Ithaca	New York	US	America/New_York	30788
Jackson Heights	New York	US	America/New_York	67067
Jamaica	New York	US	America/New_York	216866
Jamestown	New York	US	America/New_York	30075
Kenmore	New York	US	America/New_York	15160
Kensington	New York	US	America/New_York	39120
Kew Gardens	New York	US	America/New_York	18983
Kings Bridge	New York	US	America/New_York	75132
Kings Park	New York	US	America/New_York	17282
Kingston	New York	US	America/New_York	23436
Kiryas Joel	New York	US	America/New_York	22851
Lackawanna	New York	US	America/New_York	17965
Lake Ronkonkoma	New York	US	America/New_York	20155
Latham	New York	US	America/New_York	20736
Laurelton	New York	US	America/New_York	21053
Levittown	New York	US	America/New_York	51881
Lindenhurst	New York	US	America/New_York	27277
Lockport	New York	US	America/New_York	20624
Long Beach	New York	US	America/New_York	33550
Long Island City	New York	US	America/New_York	25595
Lynbrook	New York	US	America/New_York	19558
Mamaroneck	New York	US	America/New_York	19375
Manhattan	New York	US	America/New_York	1487536
Mariners Harbor	New York	US	America/New_York	19905
Maspeth	New York	US	America/New_York	48325
Massapequa	New York	US	America/New_York	21685
Massapequa Park	New York	US	America/New_York	17232
Mastic	New York	US	America/New_York	15481
Medford	New York	US	America/New_York	24142
Melrose	New York	US	America/New_York	22470
Melville	New York	US	America/New_York	18985
Merrick	New York	US	America/New_York	22097
Middle Village	New York	US	America/New_York	29491
Middletown	New York	US	America/New_York	27812
Mineola	New York	US	America/New_York	19139
Monsey	New York	US	America/New_York	18412
Morris Heights	New York	US	America/New_York	40982
Morrisania	New York	US	America/New_York	23127
Mott Haven	New York	US	America/New_York	51450
Mount Vernon	New York	US	America/New_York	68628
Nanuet	New York	US	America/New_York	17882
New City	New York	US	America/New_York	33559
New Rochelle	New York	US	America/New_York	79846
New Springville	New York	US	America/New_York	20756
New York City	New York	US	America/New_York	8804190
Newburgh	New York	US	America/New_York	28290
Niagara Falls	New York	US	America/New_York	48916
North Amityville	New York	US	America/New_York	17862
North Babylon	New York	US	America/New_York	17509
North Bay Shore	New York	US	America/New_York	18944
North Bellmore	New York	US	America/New_York	19941
North Massapequa	New York	US	America/New_York	17886
North Tonawanda	New York	US	America/New_York	30785
North Valley Stream	New York	US	America/New_York	16628
Oceanside	New York	US	America/New_York	32109
Ossining	New York	US	America/New_York	25441
Oswego	New York	US	America/New_York	17787
Ozone Park	New York	US	America/New_York	53985
Park Slope	New York	US	America/New_York	65047
Parkchester	New York	US	America/New_York	65876
Pearl River	New York	US	America/New_York	15876
Peekskill	New York	US	America/New_York	24043
Plainview	New York	US	America/New_York	26217
Plattsburgh	New York	US	America/New_York	19806
Port Chester	New York	US	America/New_York	29620
Port Richmond	New York	US	America/New_York	15470
Port Washington	New York	US	America/New_York	15846
Poughkeepsie	New York	US	America/New_York	30371
Queens Village	New York	US	America/New_York	51919
Queens	New York	US	America/New_York	2272771
Queensbury	New York	US	America/New_York	27703
Rego Park	New York	US	America/New_York	43925
Richmond Hill	New York	US	America/New_York	98984
Ridgewood	New York	US	America/New_York	69317
Rochester	New York	US	America/New_York	209802
Rockville Centre	New York	US	America/New_York	24201
Rome	New York	US	America/New_York	32573
Ronkonkoma	New York	US	America/New_York	19082
Roosevelt	New York	US	America/New_York	16258
Rosedale	New York	US	America/New_York	25812
Rossville	New York	US	America/New_York	18792
Rotterdam	New York	US	America/New_York	20652
Rye	New York	US	America/New_York	16046
Saratoga Springs	New York	US	America/New_York	27765
Sayville	New York	US	America/New_York	16853
Scarsdale	New York	US	America/New_York	17885
Schenectady	New York	US	America/New_York	65305
Seaford	New York	US	America/New_York	15294
Selden	New York	US	America/New_York	19851
Sheepshead Bay	New York	US	America/New_York	122534
Shirley	New York	US	America/New_York	27854
Smithtown	New York	US	America/New_York	26470
South Ozone Park	New York	US	America/New_York	75878
Springfield Gardens	New York	US	America/New_York	30515
Spring Valley	New York	US	America/New_York	32598
Staten Island	New York	US	America/New_York	468730
Sunnyside	New York	US	America/New_York	49833
Syosset	New York	US	America/New_York	18829
Syracuse	New York	US	America/New_York	144142
Terrace Heights	New York	US	America/New_York	15421
Throgs Neck	New York	US	America/New_York	33683
Tremont	New York	US	America/New_York	22870
Troy	New York	US	America/New_York	49906
Uniondale	New York	US	America/New_York	24759
Unionport	New York	US	America/New_York	23895
University Heights	New York	US	America/New_York	27935
Utica	New York	US	America/New_York	61100
Valley Stream	New York	US	America/New_York	37962
Van Nest	New York	US	America/New_York	23700
Vestal	New York	US	America/New_York	28043
Wakefield	New York	US	America/New_York	52201
Wantagh	New York	US	America/New_York	18871
Washington Heights	New York	US	America/New_York	152613
Watertown	New York	US	America/New_York	26780
West Albany	New York	US	America/New_York	93794
West Babylon	New York	US	America/New_York	43213
West Hempstead	New York	US	America/New_York	18862
West Islip	New York	US	America/New_York	28335
West Seneca	New York	US	America/New_York	44711
Westbury	New York	US	America/New_York	15379
White Plains	New York	US	America/New_York	58459
Whitestone	New York	US	America/New_York	36984
Williamsburg	New York	US	America/New_York	33000
Woodhaven	New York	US	America/New_York	36555
Woodmere	New York	US	America/New_York	17121
Woodrow	New York	US	America/New_York	21005
Woodside	New York	US	America/New_York	41981
Yonkers	New York	US	America/New_York	201116
Akron	Ohio	US	America/New_York	197542
Alliance	Ohio	US	America/New_York	22055
Ashland	Ohio	US	America/New_York	20317
Ashtabula	Ohio	US	America/New_York	18371
Aurora	Ohio	US	America/New_York	15838
Austintown	Ohio	US	America/New_York	29677
Avon	Ohio	US	America/New_York	22544
Avon Center	Ohio	US	America/New_York	15724
Avon Lake	Ohio	US	America/New_York	23453
Barberton	Ohio	US	America/New_York	26234
Bay Village	Ohio	US	America/New_York	15402
Berea	Ohio	US	America/New_York	18874
Boardman	Ohio	US	America/New_York	35376
Bowling Green	Ohio	US	America/New_York	31246
Broadview Heights	Ohio	US	America/New_York	19229
Brook Park	Ohio	US	America/New_York	18809
Brunswick	Ohio	US	America/New_York	34689
Canton	Ohio	US	America/New_York	71885
Cleveland	Ohio	US	America/New_York	388072
Collinwood	Ohio	US	America/New_York	34220
Cuyahoga Falls	Ohio	US	America/New_York	49146
Defiance	Ohio	US	America/New_York	16776
Delaware	Ohio	US	America/New_York	37995
Dublin	Ohio	US	America/New_York	45098
East Cleveland	Ohio	US	America/New_York	17344
Eastlake	Ohio	US	America/New_York	18232
Elyria	Ohio	US	America/New_York	53775
Euclid	Ohio	US	America/New_York	47676
Fairview Park	Ohio	US	America/New_York	16407
Findlay	Ohio	US	America/New_York	41149
Fremont	Ohio	US	America/New_York	16297
Gahanna	Ohio	US	America/New_York	34590
Garfield Heights	Ohio	US	America/New_York	28097
Glenville	Ohio	US	America/New_York	23559
Green	Ohio	US	America/New_York	25898
Hilliard	Ohio	US	America/New_York	33649
Hough	Ohio	US	America/New_York	16359
Hudson	Ohio	US	America/New_York	22437
Kent	Ohio	US	America/New_York	29810
Lakewood	Ohio	US	America/New_York	50656
Lima	Ohio	US	America/New_York	37873
Lorain	Ohio	US	America/New_York	63647
Mansfield	Ohio	US	America/New_York	46830
Maple Heights	Ohio	US	America/New_York	22631
Marion	Ohio	US	America/New_York	36363
Marysville	Ohio	US	America/New_York	22817
Massillon	Ohio	US	America/New_York	32252
Mayfield Heights	Ohio	US	America/New_York	18840
Medina	Ohio	US	America/New_York	26339
Mentor	Ohio	US	America/New_York	46901
Middleburg Heights	Ohio	US	America/New_York	15696
Mount Vernon	Ohio	US	America/New_York	16742
New Philadelphia	Ohio	US	America/New_York	17484
Newark	Ohio	US	America/New_York	47986
Niles	Ohio	US	America/New_York	18651
North Canton	Ohio	US	America/New_York	17441
North Olmsted	Ohio	US	America/New_York	32004
North Ridgeville	Ohio	US	America/New_York	32483
North Royalton	Ohio	US	America/New_York	30311
Norwalk	Ohio	US	America/New_York	16827
Oregon	Ohio	US	America/New_York	20102
Painesville	Ohio	US	America/New_York	19776
Parma	Ohio	US	America/New_York	79937
Parma Heights	Ohio	US	America/New_York	20246
Perrysburg	Ohio	US	America/New_York	21423
Piqua	Ohio	US	America/New_York	20790
Rocky River	Ohio	US	America/New_York	20376
Sandusky	Ohio	US	America/New_York	25212
Shaker Heights	Ohio	US	America/New_York	27646
Sidney	Ohio	US	America/New_York	20858
Solon	Ohio	US	America/New_York	23043
South Euclid	Ohio	US	America/New_York	21794
Steubenville	Ohio	US	America/New_York	18219
Stow	Ohio	US	America/New_York	34797
Streetsboro	Ohio	US	America/New_York	16312
Strongsville	Ohio	US	America/New_York	44668
Sylvania	Ohio	US	America/New_York	18965
Tallmadge	Ohio	US	America/New_York	17512
Tiffin	Ohio	US	America/New_York	17687
Toledo	Ohio	US	America/New_York	279789
Troy	Ohio	US	America/New_York	25659
Twinsburg	Ohio	US	America/New_York	18872
Wadsworth	Ohio	US	America/New_York	21860
Warren	Ohio	US	America/New_York	40245
Westerville	Ohio	US	America/New_York	38384
Westlake	Ohio	US	America/New_York	32428
Willoughby	Ohio	US	America/New_York	22631
Wooster	Ohio	US	America/New_York	26749
Youngstown	Ohio	US	America/New_York	64628
Abington	Pennsylvania	US	America/New_York	55310
Allentown	Pennsylvania	US	America/New_York	120207
Allison Park	Pennsylvania	US	America/New_York	21552
Altoona	Pennsylvania	US	America/New_York	45344
Back Mountain	Pennsylvania	US	America/New_York	26973
Baldwin	Pennsylvania	US	America/New_York	19819
Bensalem	Pennsylvania	US	America/New_York	60427
Bethel Park	Pennsylvania	US	America/New_York	32118
Bethlehem	Pennsylvania	US	America/New_York	74892
Carlisle	Pennsylvania	US	America/New_York	19143
Easton	Pennsylvania	US	America/New_York	26915
Erie	Pennsylvania	US	America/New_York	99475
Harrisburg	Pennsylvania	US	America/New_York	49081
Hazleton	Pennsylvania	US	America/New_York	24825
Hermitage	Pennsylvania	US	America/New_York	16028
Johnstown	Pennsylvania	US	America/New_York	19966
King of Prussia	Pennsylvania	US	America/New_York	19936
Lancaster	Pennsylvania	US	America/New_York	59339
Lansdale	Pennsylvania	US	America/New_York	16512
Lebanon	Pennsylvania	US	America/New_York	25534
Levittown	Pennsylvania	US	America/New_York	52983
Limerick	Pennsylvania	US	America/New_York	18074
McKeesport	Pennsylvania	US	America/New_York	19453
Monroeville	Pennsylvania	US	America/New_York	28176
Mount Lebanon	Pennsylvania	US	America/New_York	32730
Murrysville	Pennsylvania	US	America/New_York	20134
New Castle	Pennsylvania	US	America/New_York	22375
Nicetown-Tioga	Pennsylvania	US	America/New_York	17382
Norristown	Pennsylvania	US	America/New_York	34412
Penn Hills	Pennsylvania	US	America/New_York	44610
Phoenixville	Pennsylvania	US	America/New_York	16658
Pittsburgh	Pennsylvania	US	America/New_York	304391
Plum	Pennsylvania	US	America/New_York	27505
Pottstown	Pennsylvania	US	America/New_York	22664
Radnor	Pennsylvania	US	America/New_York	30878
Reading	Pennsylvania	US	America/New_York	87879
Scranton	Pennsylvania	US	America/New_York	77118
State College	Pennsylvania	US	America/New_York	42161
Upper Saint Clair	Pennsylvania	US	America/New_York	19229
Wayne	Pennsylvania	US	America/New_York	30892
West Mifflin	Pennsylvania	US	America/New_York	20075
Whitehall Township	Pennsylvania	US	America/New_York	24896
Wilkes-Barre	Pennsylvania	US	America/New_York	40780
Wilkinsburg	Pennsylvania	US	America/New_York	15731
Williamsport	Pennsylvania	US	America/New_York	29201
Willow Grove	Pennsylvania	US	America/New_York	15726
Barrington	Rhode Island	US	America/New_York	16669
Bristol	Rhode Island	US	America/New_York	22795
Central Falls	Rhode Island	US	America/New_York	19303
Coventry	Rhode Island	US	America/New_York	35525
Cranston	Rhode Island	US	America/New_York	81073
Cumberland	Rhode Island	US	America/New_York	34843
East Providence	Rhode Island	US	America/New_York	47408
Middletown	Rhode Island	US	America/New_York	17303
Narragansett	Rhode Island	US	America/New_York	15868
Newport	Rhode Island	US	America/New_York	24232
North Kingstown	Rhode Island	US	America/New_York	28042
North Providence	Rhode Island	US	America/New_York	33835
Pawtucket	Rhode Island	US	America/New_York	71591
Portsmouth	Rhode Island	US	America/New_York	17756
Providence	Rhode Island	US	America/New_York	190934
Smithfield	Rhode Island	US	America/New_York	21872
Warwick	Rhode Island	US	America/New_York	81699
West Warwick	Rhode Island	US	America/New_York	30146
Westerly	Rhode Island	US	America/New_York	17936
Woonsocket	Rhode Island	US	America/New_York	41475
Aberdeen	South Dakota	US	America/Chicago	28102
Brookings	South Dakota	US	America/Chicago	23657
Mitchell	South Dakota	US	America/Chicago	15669
Sioux Falls	South Dakota	US	America/Chicago	171544
Watertown	South Dakota	US	America/Chicago	22073
Burlington	Vermont	US	America/New_York	42452
Colchester	Vermont	US	America/New_York	16986
Rutland	Vermont	US	America/New_York	15824
South Burlington	Vermont	US	America/New_York	18791
Appleton	Wisconsin	US	America/Chicago	74139
Ashwaubenon	Wisconsin	US	America/Chicago	17176
Beaver Dam	Wisconsin	US	America/Chicago	16564
Bellevue	Wisconsin	US	America/Chicago	15317
Beloit	Wisconsin	US	America/Chicago	36891
Brookfield	Wisconsin	US	America/Chicago	38025
Caledonia	Wisconsin	US	America/Chicago	24684
Cudahy	Wisconsin	US	America/Chicago	18353
De Pere	Wisconsin	US	America/Chicago	24724
Eau Claire	Wisconsin	US	America/Chicago	67778
Fitchburg	Wisconsin	US	America/Chicago	27996
Fond du Lac	Wisconsin	US	America/Chicago	42933
Franklin	Wisconsin	US	America/Chicago	36222
Germantown	Wisconsin	US	America/Chicago	19993
Green Bay	Wisconsin	US	America/Chicago	105207
Greenfield	Wisconsin	US	America/Chicago	37349
Howard	Wisconsin	US	America/Chicago	19250
Janesville	Wisconsin	US	America/Chicago	64123
Kaukauna	Wisconsin	US	America/Chicago	15854
Kenosha	Wisconsin	US	America/Chicago	99858
La Crosse	Wisconsin	US	America/Chicago	52306
Madison	Wisconsin	US	America/Chicago	248951
Manitowoc	Wisconsin	US	America/Chicago	33010
Marshfield	Wisconsin	US	America/Chicago	18620
Menasha	Wisconsin	US	America/Chicago	17572
Menomonee Falls	Wisconsin	US	America/Chicago	36119
Menomonie	Wisconsin	US	America/Chicago	16305
Mequon	Wisconsin	US	America/Chicago	23132
Middleton	Wisconsin	US	America/Chicago	18979
Milwaukee	Wisconsin	US	America/Chicago	600155
Muskego	Wisconsin	US	America/Chicago	24755
Neenah	Wisconsin	US	America/Chicago	25792
New Berlin	Wisconsin	US	America/Chicago	39825
North La Crosse	Wisconsin	US	America/Chicago	50470
Oak Creek	Wisconsin	US	America/Chicago	35243
Oconomowoc	Wisconsin	US	America/Chicago	16360
Onalaska	Wisconsin	US	America/Chicago	18468
Oshkosh	Wisconsin	US	America/Chicago	66555
Pleasant Prairie	Wisconsin	US	America/Chicago	20726
Racine	Wisconsin	US	America/Chicago	77742
River Falls	Wisconsin	US	America/Chicago	15269
Sheboygan	Wisconsin	US	America/Chicago	48797
South Milwaukee	Wisconsin	US	America/Chicago	21233
Stevens Point	Wisconsin	US	America/Chicago	26604
Sun Prairie	Wisconsin	US	America/Chicago	32365
Superior	Wisconsin	US	America/Chicago	26579
Watertown	Wisconsin	US	America/Chicago	23819
Waukesha	Wisconsin	US	America/Chicago	71970
Wausau	Wisconsin	US	America/Chicago	39094
Wauwatosa	Wisconsin	US	America/Chicago	47614
West Allis	Wisconsin	US	America/Chicago	60620
West Bend	Wisconsin	US	America/Chicago	31695
Weston	Wisconsin	US	America/Chicago	15069
Wisconsin Rapids	Wisconsin	US	America/Chicago	17897
Weirton	West Virginia	US	America/New_York	19175
Weirton Heights	West Virginia	US	America/New_York	19450
Wheeling	West Virginia	US	America/New_York	27648
